Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2019-06-24,63.0,62.2,63.0,62.5,58.22,489060
2019-06-25,62.4,61.7,62.4,61.9,57.66,664610
2019-06-26,62.9,61.9,62.8,62.8,58.5,296970
2019-06-27,62.9,61.9,61.9,61.9,57.66,217100
2019-06-28,62.5,59.5,59.5,59.5,55.42,597200
2019-07-01,63.3,61.6,63.3,63.3,58.96,784510
2019-07-02,64.3,63.3,64.2,64.2,59.8,2475770
2019-07-03,64.4,63.8,64.1,64.0,59.61,1663210
2019-07-04,64.4,63.9,64.1,64.3,59.89,2086920
2019-07-05,64.7,64.3,64.6,64.5,60.08,2258300
2019-07-08,64.8,63.8,64.8,63.9,59.52,1715650
2019-07-09,64.1,63.5,63.9,64.0,59.61,1514430
2019-07-10,64.2,63.8,63.9,64.0,59.61,1606680
2019-07-11,64.7,64.1,64.1,64.6,60.17,920080
2019-07-12,64.8,64.4,64.8,64.5,60.08,3474210
2019-07-15,64.9,64.5,64.8,64.6,60.17,446330
2019-07-16,64.6,64.1,64.5,64.3,59.89,2151300
2019-07-17,64.6,64.1,64.4,64.3,59.89,2686790
2019-07-18,64.4,64.1,64.3,64.2,59.8,2228450
2019-07-19,64.4,64.1,64.2,64.1,59.71,1465170
2019-07-22,64.5,63.8,64.0,64.2,59.8,1367300
2019-07-23,64.5,64.1,64.2,64.2,59.8,1450530
2019-07-24,66.2,64.5,64.5,66.0,61.48,2628590
2019-07-25,66.5,65.4,66.5,65.7,61.2,1070900
2019-07-26,66.4,65.5,65.7,65.8,61.29,859570
2019-07-29,65.7,64.2,65.7,64.7,60.27,1297120
2019-07-30,65.4,64.4,64.7,64.6,60.17,878760
2019-07-31,65.5,64.6,64.6,65.5,61.01,1004830
2019-08-01,65.5,64.8,65.2,65.0,60.54,525830
2019-08-02,65.3,63.5,64.1,65.0,60.54,960480
2019-08-05,65.0,63.1,65.0,63.1,58.77,1345140
2019-08-06,62.4,61.2,61.5,61.3,57.1,1304750
2019-08-07,62.4,61.2,61.5,62.0,57.75,797090
2019-08-08,62.6,61.4,61.5,62.2,57.94,457730
2019-08-09,62.5,62.0,62.2,62.2,57.94,347730
2019-08-12,62.5,61.8,62.2,62.4,58.12,383980
2019-08-13,63.5,62.0,62.4,63.2,58.87,691380
2019-08-14,63.6,62.4,63.3,62.4,58.12,267530
2019-08-15,61.9,61.0,61.1,61.5,57.28,462000
2019-08-16,62.4,61.5,61.5,62.4,58.12,399760
2019-08-19,63.0,62.4,62.4,62.6,58.31,150370
2019-08-20,62.7,62.3,62.6,62.5,58.22,689610
2019-08-21,63.2,62.4,62.5,62.6,58.31,562620
2019-08-22,62.8,62.5,62.8,62.6,58.31,125060
2019-08-23,62.9,61.8,62.9,62.0,57.75,192970
2019-08-26,61.5,60.5,61.4,60.8,56.63,594700
2019-08-27,61.3,60.5,61.0,61.2,57.01,569790
2019-08-28,61.6,60.8,61.6,61.0,56.82,279140
2019-08-29,61.2,60.7,61.2,61.0,56.82,401390
2019-08-30,61.8,61.1,61.2,61.5,57.28,266590
2019-09-03,61.6,60.7,61.4,60.7,56.54,191130
2019-09-04,60.8,59.9,61.4,60.7,56.54,460210
2019-09-05,61.2,60.7,60.8,61.0,56.82,203850
2019-09-06,61.2,60.6,61.2,60.6,56.45,121490
2019-09-09,62.1,60.5,61.2,61.9,57.66,384500
2019-09-10,62.9,61.9,61.9,62.0,57.75,662930
2019-09-11,62.3,60.9,62.1,61.5,57.28,151290
2019-09-12,62.0,61.3,61.9,61.5,57.28,124610
2019-09-13,62.3,61.0,61.0,61.8,57.56,183100
2019-09-16,63.2,62.3,61.0,62.6,58.31,485880
2019-09-17,62.8,62.0,61.0,62.5,58.22,143200
2019-09-18,62.4,61.2,61.0,61.3,57.1,405970
