<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20100608,11.9640,12.0567,11.9640,12.0568,201830
FPT,20100607,12.2422,12.2422,11.9640,11.9640,242030
FPT,20100604,12.4277,12.5205,12.4277,12.4277,201460
FPT,20100603,12.2422,12.4277,12.2422,12.3350,337580
FPT,20100602,12.1495,12.3349,12.1495,12.2422,292360
FPT,20100601,12.0568,12.2423,11.9641,12.2422,208590
FPT,20100531,12.2422,12.2422,12.0567,12.0568,196760
FPT,20100528,12.4277,12.4277,12.1495,12.2422,475090
FPT,20100527,11.9640,12.1495,11.8713,12.1495,750690
FPT,20100526,12.2422,12.2422,11.8713,11.9640,250910
FPT,20100525,11.6857,11.9640,11.5930,11.9640,247320
FPT,20100524,11.2220,11.4075,11.1293,11.4075,151520
FPT,20100521,11.0365,11.3148,10.9438,10.9438,272680
FPT,20100520,10.7584,11.4076,10.7584,11.4075,89050
FPT,20100519,10.9438,11.1293,10.9438,11.0366,281930
FPT,20100518,11.2221,11.4075,11.1293,11.3148,281790
FPT,20100517,11.7785,11.7785,11.3148,11.3148,136050
FPT,20100514,11.7785,11.9640,11.7785,11.7785,43580
FPT,20100513,11.8712,11.8712,11.5003,11.7785,91730
FPT,20100512,11.8713,11.9640,11.5931,11.5930,93610
FPT,20100511,12.3401,12.4328,11.8761,11.8713,155980
FPT,20100510,12.0339,12.0339,11.6861,11.8947,335850
FPT,20100507,12.0339,12.1034,11.8948,12.0339,210840
FPT,20100506,12.2426,12.3817,12.1730,12.1730,299590
FPT,20100505,12.3121,12.3817,12.2425,12.3817,308760
FPT,20100504,12.5903,12.5903,12.3121,12.3121,101940
FPT,20100429,12.3817,12.3817,12.2425,12.2425,461540
FPT,20100428,12.2425,12.3121,12.1730,12.3121,156830
FPT,20100427,12.3121,12.4512,12.3121,12.3121,336330
FPT,20100426,12.2425,12.3816,12.2425,12.3121,267720
FPT,20100422,11.9643,12.2425,11.9643,12.2425,266820
FPT,20100421,11.9643,12.0339,11.8947,11.9643,154300
FPT,20100420,11.7556,11.9643,11.7556,11.9643,123340
FPT,20100419,12.1034,12.1034,11.9643,11.9643,254050
FPT,20100416,12.2426,12.2426,12.1034,12.1034,100290
FPT,20100415,12.2426,12.2426,12.1034,12.1730,204750
FPT,20100414,12.1034,12.1730,12.0338,12.1730,134900
FPT,20100413,12.1034,12.1730,12.0338,12.1034,264770
FPT,20100412,12.1034,12.1034,12.0339,12.1034,189040
FPT,20100409,11.9643,12.0339,11.9643,11.9643,108170
FPT,20100408,11.9643,12.1035,11.9643,11.9643,136320
FPT,20100407,11.9643,12.0339,11.9643,12.0339,151090
FPT,20100406,11.9643,12.1034,11.9643,11.9643,284520
FPT,20100405,12.0339,12.0339,11.9643,11.9643,166840
FPT,20100402,11.9643,12.0339,11.8252,11.9643,306570
FPT,20100401,11.6861,11.8252,11.6861,11.8252,286770
FPT,20100331,11.6861,11.6861,11.6165,11.6165,179890
FPT,20100330,11.7556,11.7556,11.4774,11.6165,214750
FPT,20100329,11.6860,11.8251,11.6165,11.7556,89620
FPT,20100326,11.6165,11.6165,11.4078,11.5469,152570
FPT,20100325,11.8252,11.8252,11.5470,11.6165,246000
FPT,20100324,11.7556,11.8947,11.6860,11.8252,242280
FPT,20100323,11.6861,11.8252,11.4774,11.5469,128330
FPT,20100322,11.8947,11.8947,11.6861,11.6861,143010
FPT,20100319,12.1035,12.1035,11.8948,11.9643,194090
FPT,20100318,11.7556,12.0338,11.7556,12.0339,95600
FPT,20100317,11.8948,11.9643,11.6861,11.7556,342500
FPT,20100316,11.9643,12.0338,11.6860,11.6861,642300
FPT,20100315,12.3817,12.3817,12.1035,12.2425,238400
FPT,20100312,12.4513,12.4513,12.2426,12.3817,337200
FPT,20100311,12.4512,12.5207,12.2425,12.3817,241410
FPT,20100310,11.8948,12.2426,11.7557,12.2425,1193070
FPT,20100309,11.5470,11.6861,11.5470,11.6861,444180
FPT,20100308,11.4078,11.5469,11.4078,11.4774,291290
FPT,20100305,11.4774,11.5470,11.4078,11.4078,276710
FPT,20100304,11.4078,11.4774,11.2687,11.4774,309130
FPT,20100303,11.2687,11.2687,11.1992,11.2687,208570
FPT,20100302,11.1296,11.1296,11.0600,11.1296,194250
FPT,20100301,11.1991,11.1991,11.1295,11.1296,69350
FPT,20100226,11.1295,11.1295,10.8513,10.8513,685260
FPT,20100225,11.1991,11.3382,11.0600,11.1991,268610
FPT,20100224,11.1295,11.2687,11.1295,11.1991,187720
FPT,20100223,11.3383,11.3383,11.1296,11.1991,129220
FPT,20100222,11.7557,11.7557,11.5470,11.6165,156270
FPT,20100212,11.8252,11.8252,11.6165,11.6861,269440
FPT,20100211,11.5469,11.6165,11.4078,11.6165,142740
FPT,20100210,11.3382,11.4078,11.0600,11.4078,68750
FPT,20100209,11.3382,11.5469,11.0600,11.0600,202980
FPT,20100208,11.1991,11.5469,11.1991,11.5469,165000
FPT,20100205,11.6165,11.6860,11.1991,11.2687,252750
FPT,20100204,11.6860,11.8252,11.6165,11.7556,417620
FPT,20100203,11.6165,11.7556,11.4078,11.7556,688030
FPT,20100202,11.1295,11.2687,11.0600,11.2687,401340
FPT,20100201,10.6426,10.9904,10.6426,10.8513,122980
FPT,20100129,10.7817,10.8513,10.7122,10.7122,100130
FPT,20100128,10.7122,10.9209,10.7122,10.8513,37340
FPT,20100127,11.2687,11.2687,10.8513,10.8513,125540
FPT,20100126,11.1296,11.2687,10.9209,11.2687,126830
FPT,20100125,10.8513,10.9209,10.8513,10.9209,44160
FPT,20100122,10.8513,10.9209,10.6426,10.8513,132330
FPT,20100121,10.8514,10.9905,10.7818,10.8513,226540
FPT,20100120,11.0600,11.1296,10.7818,10.9905,344660
FPT,20100119,10.8513,10.9209,10.6427,10.7818,125670
FPT,20100118,10.7122,10.7122,10.5731,10.5731,142680
FPT,20100115,10.9905,10.9905,10.7818,10.7818,81780
FPT,20100114,11.1296,11.1296,10.8513,10.9905,124220
FPT,20100113,10.5731,10.9209,10.4340,10.9209,146230
FPT,20100112,10.7122,10.8514,10.5731,10.5731,226250
FPT,20100111,11.0600,11.0600,10.6426,10.7818,126590
FPT,20100108,11.4078,11.4078,10.8513,10.8513,161560
FPT,20100107,11.2687,11.3383,11.1296,11.1991,102720
FPT,20100106,11.4774,11.6165,11.0600,11.2687,94870
FPT,20100105,11.8948,11.8948,11.4774,11.4774,200040
FPT,20100104,11.2687,11.4774,10.9905,11.4774,235620
FPT,20091231,10.9904,11.0600,10.8513,10.9905,202760
FPT,20091230,10.7818,10.9209,10.7122,10.8513,102710
FPT,20091229,10.9905,10.9905,10.6427,10.7122,178940
FPT,20091228,11.2687,11.3383,10.9905,10.9905,285790
FPT,20091225,11.1296,11.3383,11.1296,11.2687,148480
FPT,20091224,10.8513,10.9904,10.6426,10.9905,298960
FPT,20091223,10.6427,10.7122,10.4340,10.7122,338470
FPT,20091222,10.2253,10.2253,10.2253,10.2253,177150
FPT,20091221,9.7384,9.7384,9.7384,9.7384,60410
FPT,20091218,9.7384,10.2253,9.3210,9.3210,533620
FPT,20091217,9.5992,9.8775,9.5992,9.7384,239330
FPT,20091216,10.3644,10.3644,10.0166,10.0166,250450
FPT,20091215,10.2253,10.4340,10.2253,10.3644,143720
FPT,20091214,10.0164,10.2946,10.0164,10.2949,158620
FPT,20091211,9.6034,9.9439,9.6034,9.8077,230670
FPT,20091210,10.1483,10.1483,9.9440,9.9439,395690
FPT,20091209,10.0802,10.1483,9.9439,10.0121,314220
FPT,20091208,10.4207,10.5569,10.3526,10.4207,101630
FPT,20091207,10.2164,10.5569,10.2164,10.5569,116970
FPT,20091204,10.6250,10.6250,10.2845,10.3526,224910
FPT,20091203,10.3526,10.6931,10.3526,10.3526,527820
FPT,20091202,10.5570,10.8975,10.4889,10.6250,209760
FPT,20091201,10.8975,11.1018,10.8294,10.8294,188270
FPT,20091130,10.6250,10.8294,10.3526,10.8294,294120
FPT,20091127,9.3990,10.3526,9.3990,10.3526,381500
FPT,20091126,9.8758,10.3526,9.8758,9.8758,360310
FPT,20091125,10.7613,10.8975,10.3526,10.3526,500720
FPT,20091124,11.0337,11.1699,10.8975,10.8975,263770
FPT,20091123,11.4423,11.4423,10.9655,11.1699,240750
FPT,20091120,11.3742,11.4423,11.2380,11.4423,108760
FPT,20091119,11.3061,11.4423,11.3061,11.4423,136230
FPT,20091118,11.3061,11.3742,11.2380,11.3061,227080
FPT,20091117,11.3061,11.3061,11.1018,11.2380,199100
FPT,20091116,11.3061,11.5104,11.1699,11.1699,400690
FPT,20091113,11.2380,11.4423,11.2380,11.4423,142040
FPT,20091112,11.2380,11.5104,11.1699,11.4423,292170
FPT,20091111,11.0337,11.1699,10.8975,11.1699,197380
FPT,20091110,11.2380,11.2380,10.8975,10.8975,309780
FPT,20091109,11.1699,11.3061,11.1018,11.1018,204280
FPT,20091106,11.7148,11.7148,11.1700,11.1699,125400
FPT,20091105,11.3742,11.5104,11.3061,11.5105,138140
FPT,20091104,11.0337,11.3061,10.9656,11.1699,323670
FPT,20091103,11.4423,11.4423,10.9656,11.0337,159800
FPT,20091102,11.2380,11.3743,11.1699,11.1699,612130
FPT,20091030,11.7148,11.8510,11.2381,11.7148,223510
FPT,20091029,11.6467,11.8510,11.4423,11.5786,327940
FPT,20091028,12.1234,12.1234,11.8510,11.9191,149230
FPT,20091027,12.1234,12.1234,11.8510,11.9872,400590
FPT,20091026,12.1234,12.2596,12.0553,12.1234,505350
FPT,20091023,12.5321,12.5321,12.1916,12.1915,408920
FPT,20091022,12.1234,12.3958,12.0553,12.3278,376810
FPT,20091021,12.3278,12.3278,12.1235,12.1234,316080
FPT,20091020,12.5321,12.5321,12.2596,12.3278,346720
FPT,20091019,12.5321,12.5321,12.1235,12.1234,398520
FPT,20091016,12.6683,12.8045,12.4640,12.4640,575620
FPT,20091015,12.6683,12.6683,12.2596,12.6683,1027360
FPT,20091014,11.8510,12.1234,11.8510,12.1234,477770
FPT,20091013,11.9191,11.9872,11.8510,11.9191,466710
FPT,20091012,11.9191,12.0553,11.8510,11.9191,592020
FPT,20091009,11.8510,11.9191,11.7148,11.7829,562390
FPT,20091008,11.8510,11.8510,11.6467,11.7829,246850
FPT,20091007,11.5785,11.8510,11.5104,11.7829,336950
FPT,20091006,11.4423,11.5785,11.2380,11.3061,339770
FPT,20091005,11.3061,11.4423,11.1018,11.2380,774310
FPT,20091002,11.1018,11.3743,11.0337,11.2380,686700
FPT,20091001,11.7829,11.7829,11.5786,11.5786,620340
FPT,20090930,11.7829,11.9191,11.7148,11.7829,905310
FPT,20090929,11.9191,11.9191,11.7148,11.7829,894270
FPT,20090928,11.8510,11.9872,11.7829,11.8510,889040
FPT,20090925,11.8510,11.9191,11.7829,11.8510,643170
FPT,20090924,11.9872,11.9872,11.7829,11.8510,422860
FPT,20090923,12.1915,12.2596,11.9872,11.9872,831800
FPT,20090922,11.9873,12.4640,11.9873,12.1234,460640
FPT,20090921,12.3959,12.4640,12.2597,12.2597,314940
FPT,20090918,11.9873,12.2597,11.9873,12.2597,607370
FPT,20090917,11.9872,12.3278,11.7148,12.2597,973080
FPT,20090916,12.2597,12.2597,11.7829,11.8510,931000
FPT,20090915,12.5321,12.5321,12.0553,12.2597,745520
FPT,20090914,11.8510,11.9872,11.7828,11.9872,1027940
FPT,20090911,11.5105,11.5786,11.4424,11.4423,451540
FPT,20090910,11.0336,11.5104,11.0336,11.5105,333480
FPT,20090909,11.5104,11.5104,11.1699,11.4423,361920
FPT,20090908,11.3061,11.3742,11.1699,11.3061,269040
FPT,20090907,11.1018,11.1699,10.8974,11.1699,594460
FPT,20090904,11.7148,11.7148,11.4424,11.4423,669090
FPT,20090903,11.7148,11.8510,11.5786,11.6467,616240
FPT,20090901,11.9191,12.0553,11.8510,11.9191,411450
FPT,20090831,11.9872,12.1234,11.9872,12.1234,380650
FPT,20090828,11.7148,11.8510,11.5786,11.8510,418120
FPT,20090827,11.6467,11.7148,11.3743,11.7148,877910
FPT,20090826,11.7829,11.8510,11.5786,11.7148,495630
FPT,20090825,11.9191,12.2597,11.8510,11.8510,575740
FPT,20090824,11.3061,11.7829,11.3061,11.7829,857000
FPT,20090821,11.1018,11.4424,11.0337,11.2380,499440
FPT,20090820,11.0337,11.0337,10.8975,10.9656,220510
FPT,20090819,10.8294,10.8975,10.8294,10.8975,350280
FPT,20090818,10.6251,10.8294,10.6251,10.7613,293950
FPT,20090817,10.8975,10.9656,10.8294,10.8294,359380
FPT,20090814,10.7613,10.9656,10.7613,10.8975,223410
FPT,20090813,11.0337,11.0337,10.8975,10.9656,354750
FPT,20090812,10.8294,10.9656,10.8294,10.8975,352250
FPT,20090811,10.7613,10.8975,10.7613,10.8294,169070
FPT,20090810,10.6250,10.8974,10.6250,10.8294,354770
FPT,20090807,10.6250,10.6931,10.5569,10.6250,139270
FPT,20090806,10.5569,10.6931,10.5569,10.6250,356890
FPT,20090805,10.4888,10.5569,10.4888,10.5569,219010
FPT,20090804,10.6250,10.6250,10.4888,10.5569,313400
FPT,20090803,10.2845,10.4888,10.2845,10.4207,192740
FPT,20090731,10.4207,10.4888,10.3526,10.4207,333390
FPT,20090730,10.2164,10.2164,10.0802,10.2164,192600
FPT,20090729,10.3526,10.3526,10.2164,10.2164,147070
FPT,20090728,10.2845,10.4888,10.2164,10.2164,379050
FPT,20090727,10.7612,10.7612,10.3526,10.4888,470390
FPT,20090724,10.4207,10.4207,10.3526,10.4207,421560
FPT,20090723,9.8077,9.9439,9.8077,9.9439,214440
FPT,20090722,9.9439,9.9439,9.7396,9.8077,342760
FPT,20090721,9.7396,9.8077,9.5353,9.8077,530220
FPT,20090720,9.7396,9.7396,9.6034,9.6034,302290
FPT,20090717,9.8077,9.9439,9.7396,9.8077,294310
FPT,20090716,10.0801,10.0801,9.8077,9.8077,229170
FPT,20090715,9.6715,9.8077,9.6715,9.7396,143930
FPT,20090714,9.6034,9.6715,9.5353,9.5353,295060
FPT,20090713,9.6715,9.6715,9.5353,9.6715,336190
FPT,20090710,9.6034,9.6715,9.5353,9.6715,359970
FPT,20090709,9.6715,9.8758,9.6715,9.6715,216460
FPT,20090708,9.7396,9.8077,9.6034,9.8077,226360
FPT,20090707,9.9440,10.0121,9.8078,9.8758,447350
FPT,20090706,9.6715,10.0802,9.6034,10.0121,368720
FPT,20090703,9.1948,9.6034,9.1948,9.6034,342180
FPT,20090702,9.2628,9.5353,9.1266,9.4672,290660
FPT,20090701,9.1266,9.2629,9.0585,9.1266,659490
FPT,20090630,9.8758,9.9439,9.4671,9.5353,876180
FPT,20090629,9.9440,10.0121,9.8759,9.9439,531410
FPT,20090626,9.8077,10.0801,9.8077,10.0121,549500
FPT,20090625,10.2164,10.2164,9.7396,9.8077,1056790
FPT,20090624,9.7397,9.7397,9.7397,9.7396,234300
FPT,20090623,9.2628,9.3991,9.2628,9.3310,1071590
FPT,20090622,9.8077,9.8759,9.7396,9.7396,693990
FPT,20090619,10.2164,10.2164,10.0120,10.2164,1487800
FPT,20090618,9.7397,9.7397,9.7397,9.7396,157690
FPT,20090617,8.9223,9.3310,8.9223,9.3310,947180
FPT,20090616,8.8542,9.0586,8.8542,8.9223,1319490
FPT,20090615,9.2629,9.5353,9.1266,9.2629,978250
FPT,20090612,10.1483,10.1483,9.6034,9.6034,1008960
FPT,20090611,10.0121,10.2164,9.9440,10.0121,1109720
FPT,20090610,10.0801,10.1483,10.0120,10.0121,1249380
FPT,20090609,10.3526,10.6931,10.3526,10.4888,758270
FPT,20090608,10.5570,10.5570,10.5570,10.5569,319760
FPT,20090605,10.0802,10.0802,9.9439,10.0802,769620
FPT,20090604,9.5352,9.7395,9.3990,9.6034,642540
FPT,20090603,9.3990,9.5333,9.3319,9.3990,626920
FPT,20090602,9.6004,9.6004,9.3990,9.3990,1099910
FPT,20090601,8.9290,9.1976,8.9290,9.1976,784740
FPT,20090529,8.9290,8.9290,8.6605,8.8619,562790
FPT,20090528,8.9291,8.9962,8.7277,8.8619,613980
FPT,20090527,9.1305,9.1305,8.7277,8.9962,658030
FPT,20090526,9.0634,9.1976,8.9291,8.9962,741030
FPT,20090525,8.5933,8.9290,8.5933,8.9291,717520
FPT,20090522,8.4591,8.7277,8.4591,8.5262,738560
FPT,20090521,8.7948,8.9962,8.7948,8.7948,774240
FPT,20090520,8.9291,9.0633,8.8619,8.9962,1395570
FPT,20090519,9.1305,9.1305,8.9291,8.9962,1014690
FPT,20090518,8.8620,9.1305,8.7948,8.9291,605550
FPT,20090515,8.7947,8.9290,8.6605,8.9291,827290
FPT,20090514,8.3919,8.6605,8.3248,8.5262,1708940
FPT,20090513,8.9291,9.1305,8.7277,8.7276,1640250
FPT,20090512,8.8619,9.1304,8.6605,9.1305,829880
FPT,20090511,8.7948,8.9291,8.5934,8.8619,1265940
FPT,20090508,8.7276,8.9290,8.5262,8.5934,1373780
FPT,20090507,8.5262,8.5262,8.4591,8.5262,1002450
FPT,20090506,8.2577,8.5262,8.1234,8.1234,2626470
FPT,20090505,8.1234,8.1234,8.1234,8.1234,227170
FPT,20090504,7.7878,7.7878,7.7878,7.7877,223130
FPT,20090429,7.4520,7.4520,7.3178,7.4521,563360
FPT,20090428,7.3849,7.5192,7.3178,7.3849,507210
FPT,20090427,7.4521,7.5192,7.2507,7.3849,742370
FPT,20090424,7.1835,7.2506,6.9821,7.2507,627090
FPT,20090423,7.3178,7.5192,7.1836,7.1835,785730
FPT,20090422,7.2507,7.2507,6.9821,7.2507,967250
FPT,20090421,6.7807,6.9821,6.7807,6.9150,1818020
FPT,20090420,7.1164,7.1164,7.1164,7.1164,402140
FPT,20090417,7.6534,7.7206,7.4520,7.4521,1087860
FPT,20090416,7.9220,7.9220,7.6535,7.7877,1140090
FPT,20090415,7.7878,8.1235,7.6535,7.7206,1697840
FPT,20090414,7.9220,7.9892,7.6535,7.9892,1910600
FPT,20090413,7.6535,7.6535,7.6535,7.6535,104360
FPT,20090410,7.3178,7.3178,7.3178,7.3178,249850
FPT,20090409,6.9150,7.1835,6.8478,6.9821,1017260
FPT,20090408,7.1836,7.5864,6.9150,6.9821,1548930
FPT,20090407,6.9150,7.2507,6.8479,7.2507,1553610
FPT,20090403,6.9150,6.9150,6.9150,6.9150,901030
FPT,20090402,6.6330,6.6330,6.5525,6.6330,1114300
FPT,20090401,6.2839,6.3242,6.1765,6.3242,330150
FPT,20090331,5.9348,6.0422,5.9214,6.0288,828860
FPT,20090330,6.2033,6.3644,6.1362,6.1362,1024320
FPT,20090327,6.7807,6.7807,6.4450,6.4450,822640
FPT,20090326,6.6867,6.7135,6.5524,6.7001,838490
FPT,20090325,6.1764,6.5121,6.1630,6.4987,962740
FPT,20090324,6.2033,6.2033,6.1764,6.2033,240360
FPT,20090323,6.1363,6.1363,5.8811,5.9079,300350
FPT,20090320,6.1094,6.3108,5.9751,6.1094,264540
FPT,20090319,6.4182,6.5256,6.1094,6.1094,682980
FPT,20090318,6.3913,6.4182,6.3108,6.4182,908830
FPT,20090317,6.0153,6.2033,6.0153,6.1228,431840
FPT,20090316,5.8945,5.9080,5.8274,5.9079,230700
FPT,20090313,5.8677,5.8811,5.8140,5.8274,235750
FPT,20090312,5.9079,5.9616,5.7737,5.8274,239390
FPT,20090311,6.1631,6.1631,5.9751,6.0422,445460
FPT,20090310,5.9214,6.0557,5.8543,5.9617,498320
FPT,20090309,5.8139,5.9751,5.7871,5.9214,426240
FPT,20090306,5.6394,5.8006,5.6394,5.8005,199000
FPT,20090305,5.8408,5.8408,5.6663,5.7737,270690
FPT,20090304,5.5723,5.6394,5.5052,5.6260,181120
FPT,20090303,5.5857,5.6662,5.5722,5.5723,236910
FPT,20090302,5.5722,5.8945,5.5722,5.8542,242220
FPT,20090227,5.3708,5.7602,5.3708,5.7602,337150
FPT,20090226,5.3037,5.5051,5.1023,5.5051,438790
FPT,20090225,5.3037,5.3037,5.2366,5.3037,242810
FPT,20090224,5.0620,5.0754,5.0620,5.0620,277110
FPT,20090223,5.3709,5.4380,5.3172,5.3171,285480
FPT,20090220,5.5723,5.6394,5.5186,5.5857,141830
FPT,20090219,5.7737,5.7871,5.6394,5.6394,309740
FPT,20090218,5.5051,5.6394,5.5051,5.6394,471730
FPT,20090217,5.8408,6.0288,5.7871,5.7871,426570
FPT,20090216,6.2571,6.2571,6.0825,6.0825,357040
FPT,20090213,6.2571,6.2839,6.2437,6.2571,168870
FPT,20090212,6.3242,6.3645,6.2705,6.3108,225260
FPT,20090211,6.3510,6.3510,6.3107,6.3242,327510
FPT,20090210,6.3779,6.5390,6.3779,6.4450,100540
FPT,20090209,6.3779,6.6196,6.3779,6.6196,147690
FPT,20090206,6.3107,6.3779,6.2302,6.3779,133360
FPT,20090205,6.3779,6.3779,6.2168,6.2436,212960
FPT,20090204,6.2705,6.4317,6.2571,6.3779,202740
FPT,20090203,6.3242,6.3376,6.2571,6.2571,356020
FPT,20090202,6.7001,6.7136,6.5122,6.5122,234860
FPT,20090123,6.7136,6.8478,6.7136,6.7807,98740
FPT,20090122,6.6464,6.7807,6.6464,6.7807,151060
FPT,20090121,6.6867,6.7135,6.6732,6.6733,135320
FPT,20090120,6.7136,6.7136,6.6733,6.7001,224930
FPT,20090119,6.7807,6.7807,6.7136,6.7807,155140
FPT,20090116,6.8479,6.8479,6.7136,6.7807,188470
FPT,20090115,6.7135,6.7807,6.7135,6.7136,249240
FPT,20090114,6.7807,6.9149,6.6867,6.8478,302370
FPT,20090113,6.7136,6.7807,6.6733,6.7001,247860
FPT,20090112,6.7807,6.8478,6.7136,6.7807,115600
FPT,20090109,6.8479,6.9821,6.7807,6.7807,218970
FPT,20090108,6.9150,7.1164,6.8479,6.9150,393810
FPT,20090107,7.0493,7.2507,7.0493,7.1164,764810
FPT,20090106,6.7136,6.9150,6.7136,6.9150,260030
FPT,20090105,6.7136,6.7136,6.5928,6.7136,163060
FPT,20090102,6.7136,6.7136,6.6867,6.7136,47170
FPT,20081231,6.9150,6.9821,6.7136,6.7136,426080
FPT,20081230,6.5256,6.8479,6.5256,6.7807,460650
FPT,20081229,6.5121,6.6464,6.5121,6.5256,199210
FPT,20081226,6.5122,6.6464,6.5122,6.5390,249810
FPT,20081225,6.5793,6.6464,6.5793,6.5793,163130
FPT,20081224,6.4451,6.6196,6.4451,6.5793,115550
FPT,20081223,6.6465,6.7136,6.6330,6.6599,302340
FPT,20081222,7.1164,7.1836,6.9150,6.9150,230890
FPT,20081219,6.9150,7.1164,6.9150,7.0493,373670
FPT,20081218,6.9822,7.1836,6.8479,7.0493,214270
FPT,20081217,6.7807,7.1164,6.7136,7.0493,398150
FPT,20081216,7.0493,7.0493,6.7807,6.7807,493380
FPT,20081215,7.1164,7.1164,6.9150,7.1164,516920
FPT,20081212,6.7136,6.7807,6.7136,6.7807,426360
FPT,20081211,6.2436,6.5121,6.2436,6.4719,181410
FPT,20081210,6.3376,6.4316,6.3376,6.3510,207280
FPT,20081209,6.3107,6.5524,6.2436,6.5390,365650
FPT,20081208,6.3108,6.3108,6.2436,6.2436,365030
FPT,20081205,6.7136,6.7136,6.4853,6.5659,268230
FPT,20081204,6.7807,6.9150,6.7136,6.7807,324230
FPT,20081203,6.7807,6.8479,6.5793,6.7807,242200
FPT,20081202,6.8479,6.9150,6.7136,6.7136,352240
FPT,20081201,7.1164,7.1164,6.7136,7.0493,427260
FPT,20081128,6.7807,6.7807,6.7136,6.7807,339130
FPT,20081127,6.8478,6.8478,6.5121,6.5122,712510
FPT,20081126,7.1835,7.2506,6.8478,6.8478,629240
FPT,20081125,7.1836,7.3850,7.1164,7.1835,388490
FPT,20081124,7.1164,7.1164,6.9821,7.0493,381600
FPT,20081121,6.7002,7.1164,6.7002,6.7807,614730
FPT,20081120,7.0492,7.1835,7.0492,7.0493,466120
FPT,20081119,7.5863,7.7206,7.3849,7.3849,336540
FPT,20081118,7.6534,7.7206,7.5192,7.5863,198890
FPT,20081117,7.9220,8.0563,7.7878,7.7877,217640
FPT,20081114,8.0563,8.0563,7.8549,8.0563,597610
FPT,20081113,7.4520,7.9220,7.4520,7.7206,865170
FPT,20081112,7.7878,7.7878,7.7878,7.7877,246800
FPT,20081111,8.3249,8.4591,8.1906,8.1906,536910
FPT,20081110,8.5934,8.5934,8.4591,8.5934,435320
FPT,20081107,8.1856,8.1856,7.9172,8.1906,1095780
FPT,20081106,7.4717,7.8673,7.2959,7.8233,1300900
FPT,20081105,7.5157,7.5157,7.5157,7.5157,160580
FPT,20081104,6.8564,7.1641,6.8564,7.1641,516940
FPT,20081103,6.8565,6.8565,6.5488,6.8564,720560
FPT,20081031,6.5488,6.5488,6.5488,6.5488,214790
FPT,20081030,6.1532,6.2411,5.9774,6.2411,275860
FPT,20081029,5.9774,5.9774,5.8895,5.9774,425290
FPT,20081028,5.5818,5.9774,5.5818,5.7137,467380
FPT,20081027,5.8455,5.8455,5.8455,5.8455,390520
FPT,20081024,6.1971,6.2411,6.1092,6.1092,398060
FPT,20081023,6.4169,6.5488,6.4169,6.4169,423180
FPT,20081022,6.5927,6.7685,6.5927,6.7246,175620
FPT,20081021,6.8565,6.8565,6.5488,6.8564,413160
FPT,20081020,6.8564,6.8564,6.5487,6.5488,193520
FPT,20081017,6.9883,6.9883,6.7685,6.8564,380430
FPT,20081016,6.3729,6.9004,6.3729,6.6806,453110
FPT,20081015,6.5927,6.5927,6.3290,6.5927,620510
FPT,20081014,6.2850,6.2850,6.2850,6.2850,42650
FPT,20081013,6.3290,6.5048,6.0213,6.0213,445480
FPT,20081010,6.3290,6.3290,6.3290,6.3290,221730
FPT,20081009,6.6366,6.9883,6.6366,6.6367,808160
FPT,20081008,6.9443,6.9443,6.9443,6.9443,181880
FPT,20081007,7.2959,7.2959,7.2959,7.2959,138250
FPT,20081006,7.6915,7.7354,7.6475,7.6475,385060
FPT,20081003,8.0871,8.2189,8.0431,8.0431,212730
FPT,20081002,8.5266,8.5266,8.0871,8.3508,250480
FPT,20081001,8.2629,8.3508,7.7794,8.1750,417070
FPT,20080930,8.0431,8.0431,8.0431,8.0431,15530
FPT,20080929,8.3947,8.7903,8.3947,8.4387,252860
FPT,20080926,8.7464,8.7464,8.3508,8.7463,545710
FPT,20080925,8.1750,8.3508,8.0431,8.3508,502610
FPT,20080924,8.2629,8.2629,7.9552,7.9552,278850
FPT,20080923,7.9992,8.3508,7.6475,8.2629,1258580
FPT,20080922,7.9552,7.9552,7.9552,7.9552,326690
FPT,20080919,7.6036,7.6036,7.5597,7.6036,757290
FPT,20080918,7.2520,7.2520,7.2520,7.2520,144600
FPT,20080917,7.6036,7.6036,7.6036,7.6036,71390
FPT,20080916,8.0431,8.0870,7.9991,7.9992,338380
FPT,20080915,8.3508,9.2298,8.3508,8.3947,845560
FPT,20080912,8.7903,8.7903,8.7903,8.7903,99390
FPT,20080911,9.2298,9.2298,9.2298,9.2298,125420
FPT,20080910,9.6693,9.6693,9.6693,9.6693,245500
FPT,20080909,10.1088,10.8120,10.1088,10.1088,550610
FPT,20080908,10.6363,10.6363,10.6363,10.6362,91770
FPT,20080905,12.0427,12.0427,11.1637,11.1637,581910
FPT,20080904,11.6911,11.6911,11.1637,11.6911,788590
FPT,20080903,11.1636,11.1636,11.1636,11.1637,363820
FPT,20080829,10.6362,11.0757,10.1088,10.6362,844880
FPT,20080828,10.6362,10.6362,10.1967,10.6362,1988360
FPT,20080827,10.1967,10.1967,10.1967,10.1967,51750
FPT,20080826,9.7572,9.7572,9.7572,9.7572,11570
FPT,20080825,9.3177,9.3177,9.3177,9.3177,48110
FPT,20080822,8.8782,8.8782,8.8782,8.8782,87220
FPT,20080821,8.4827,8.4827,8.4827,8.4826,231990
FPT,20080820,8.0870,8.0870,8.0870,8.0871,871030
